Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
tox21-er-bla-agonist	NOCAS_49543	NTP Mix88 ER AR1 18-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.1097561	0.78170715	0.05131732	0.43361948	0.93373197	-0.1020929	-0.3593708	-0.75136479	2.15024232	1.76377057	3.44542013	4.8163525	18.6860391	15.3315941	34.85073729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49536	NTP Mix116 ER1 10-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.40626193	0.25430845	1.53924092	-0.22625737	0.33030516	0.4070961	-0.19426486	1.63212518	1.29424559	0.49657875	2.22227738	5.20300404	7.62642993	14.24443459	46.29710728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49522	NTP Mix102 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.13755087	-2.24198099	-0.88393704	0.71565486	-0.68182892	-0.15964402	-1.13959165	-0.17227221	-0.37526051	-0.23026333	-0.32718524	-1.70251247	-0.03954132	-2.87525896	-2.70064846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49548	NTP Mix93 ER AR1 18-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.38974874	0.03610944	-0.17970528	0.06583769	-0.19237557	-0.37155877	-0.02721679	0.89013493	0.72342247	1.46656759	1.76102258	4.43472114	25.00453288	21.94616557	39.29019585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49508	NTP Mix15 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.50881759	-0.71688156	-0.34994867	-0.39512568	1.70272065	0.55586747	0.63646317	0.91669994	0.91860428	2.20749833	2.94486322	2.08597431	6.34565338	4.16206317	5.71283331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49535	NTP Mix115 ER1 10-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.06097561	0.24294026	0.5224406	1.78227303	0.24352933	0.52503971	-0.11416295	1.65745893	0.67247864	-0.05111543	3.24453993	5.04966342	7.91323153	22.86196329	52.59708064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49539	NTP Mix84 ER AR1 18-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.51223228	0.59579897	0.09480613	0.03975381	-0.30316181	0.81961285	0.11145411	0.53652234	0.2465268	1.35986708	3.93052634	8.37742429	13.79170423	31.89157155	66.15152989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	17924-92-4	Zearalenone	3	1.2	8.6399999999e-10	1.93e-9	4.32e-9	9.66e-9	2.16e-8	4.83e-8	1.0799999999e-7	2.4199999999e-7	5.4e-7	1.2099999999e-6	2.7e-6	6.04e-6	1.35e-5	3.02e-5	6.75e-5	1.32983315	3.40797582	4.17731243	7.06869586	11.61596656	21.58224001	37.21331175	55.61268507	62.1076346	71.76462145	62.28407617	72.42445197	71.12603116	63.20928057	26.94791377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	NOCAS_49502	NTP Mix9 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.18897881	-2.30841005	-0.92488801	0.07551919	-0.19394143	-0.14329846	0.04118629	-0.54556089	-1.28686675	-0.09883865	0.03809201	-0.07481221	7.6745747	-0.10845229	-3.0786095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	76-43-7	Fluoxymestrone	1	4	9.86e-10	2.2e-9	4.93e-9	1.1e-8	2.46e-8	5.51e-8	1.23e-7	2.76e-7	6.16e-7	1.38e-6	3.0799999999e-6	6.8899999999e-6	1.5399999999e-5	3.4399999999e-5	7.7e-5	-0.51527239	0.00877325	1.94102225	-0.44265823	1.18256912	0.8214483	0.08201763	0.32342764	1.56625424	1.2392369	-0.06712931	0.02196113	0.65458128	1.68874718	3.4664309699999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.6212095	-1.16315374	-0.03594106	1.04078838	-0.26772055	-0.07656968	0.03246315	-0.4957822	-0.05300621	0.07412898	-0.12551776	-0.62699893	0.0496508	-0.12904891	1.01966158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49516	NTP Mix96 ER1 10-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.37751261	0.04025821	1.37978157	-0.10592535	-0.40238441	-0.26256632	-0.08619628	-0.0373413	0.35488167	1.65309464	2.26705545	5.523311	5.90565767	15.52843531	39.22695807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49535	NTP Mix115 ER1 10-EQC	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.08184817	-0.04912556	0.8008206	-0.85641381	0.56983193	0.25976525	0.73412104	0.18676074	-0.14507772	0.10633872	-0.01985805	2.59819062	3.62036079	11.175751	43.81597252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.99863135	1.42115928	1.47384585	-0.08307179	-0.00110395	0.8085804	1.96664745	0.80047677	1.55561162	1.03118604	4.30399667	3.92697089	7.10759747	13.43038628	38.24461672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	90-05-1	2-Methoxyphenol	3	4	9.9099999999e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.5399999999e-8	1.24e-7	2.77e-7	6.1899999999e-7	1.3899999999e-6	3.1e-6	6.93e-6	1.55e-5	3.46e-5	7.74e-5	0.00735535	0.52604398	0.72728993	1.73050423	-0.00274013	0.04458675	0.38915411	0.12590486	0.46032977	1.21597957	-4.69092174	0.74852661	0.43173046	0.31978886	-0.5112925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49509	NTP Mix16 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.26720026	-0.20291444	-0.17648457	-0.26041127	1.31221865	-0.31571135	0.44767445	0.49546984	-0.33425533	0.07034218	-0.2343054	-0.18499361	-0.16008662	-0.18459716	-0.48164614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49500	NTP Mix7 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.22566574	1.52083749	0.40678592	0.00352582	0.56307457	3.6514502	0.59769792	2.55694754	0.75050994	0.62848437	0.03916105	0.41809128	0.28331222	-0.20748373	2.13814456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49529	NTP Mix109 ER1 10-EQC	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.5420455	-0.27939469	0.63509522	-0.07446253	0.71414548	-0.08207572	0.35624399	0.73457777	0.30873963	0.74642881	-0.31939552	1.03250333	1.39968511	4.86888067	21.453528940000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49499	NTP Mix6 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.40322581	0.76635881	-0.03038898	0.04116073	-0.11739594	0.42332115	-0.2358007	0.45652625	-0.19689119	-0.18711019	0.371274	-0.57098935	0.11673565	-0.44857768	0.38387716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.81206774	1.97131222	0.69602012	0.14145721	-0.77025082	0.34240982	0.5099289	0.37108695	0.15298009	0.77723008	0.05106908	-0.05612741	0.77273915	0.28316002	0.54133952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49498	NTP Mix5 AR1 8-EQC	3	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.09905894	0.16644251	-0.16752423	1.14450819	0.11532405	-0.37358368	1.47531989	3.0169674	0.25408348	-0.25919526	-2.70757366	-0.01961406	0.09462976	1.52614673	28.32460302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49507	NTP Mix14 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.04952947	1.55154041	0.14858618	0.23263107	-1.08363441	0.27909193	0.92079834	0.07126737	0.44402879	1.26139175	12.859669	0.03606044	-0.02365744	1.23583309	-0.19815829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.75693624	0.34423677	0.08376212	-0.11019958	0.71006098	1.06683261	1.40877091	-0.9240845	-0.99675307	2.92594128	3.56765935	1.10973071	0.34429319	1.19943641	-0.12822007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	3	1.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.88137739	-0.0675827	1.89300262	1.13108809	0.38492384	2.15095009	1.59574368	0.9955329	1.94517243	4.90963804	16.23435271	-0.07708799	1.85234166	2.5118628	13.18128148	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
tox21-er-bla-agonist	90-05-1	2-Methoxyphenol	1	4	9.9099999999e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.5399999999e-8	1.24e-7	2.77e-7	6.1899999999e-7	1.3899999999e-6	3.1e-6	6.93e-6	1.55e-5	3.46e-5	7.74e-5	-0.02949312	0.42897253	0.33025761	0.86516994	2.2854722	0.89470595	1.0146234	-0.03814543	0.61436885	0.46131983	0.54071534	0.31798123	0.15918497	0.77524004	0.09032404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	434-07-1	Oxymetholone	3	1.1	9.89e-10	2.21e-9	4.94e-9	1.11e-8	2.47e-8	5.53e-8	1.24e-7	2.76e-7	6.18e-7	1.38e-6	3.0899999999e-6	6.91e-6	1.5399999999e-5	3.45e-5	7.7199999999e-5	0.63076734	1.99872598	0.15555821	2.13900096	2.78905547	4.65937571	10.86443641	24.96738189	43.30822173	72.46198164	83.33525661	107.92744448	98.46118146	65.97117677	51.91242393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
tox21-er-bla-agonist	143-50-0	Kepone	3	1.2	9.6699999999e-10	2.16e-9	4.84e-9	1.08e-8	2.4199999999e-8	5.41e-8	1.2099999999e-7	2.7e-7	6.0499999999e-7	1.35e-6	3.02e-6	6.76e-6	1.51e-5	3.3799999999e-5	7.56e-5	-0.66994597	-0.37937608	-1.45740498	0	-0.05732093	0.01194315	-0.25912424	-0.18680419	1.50155274	4.92376945	10.52524696	19.21338802	24.6192513	31.33175447	29.9970764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49538	NTP Mix83 ER AR1 18-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.5851637	-0.59200105	-0.40029192	-0.78873382	0.21400005	-0.11610789	0.00391411	-0.02075119	-0.45292836	-0.06999341	0.01167695	0.18475683	-0.28549986	0.41415932	5.18923986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49517	NTP Mix97 ER1 10-EQC	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.28801843	0.46807708	-0.08099068	0.20262311	0.68561159	0.08349301	0.23098705	-0.14476612	0.21755401	0.07276507	0.3074974	0.82808705	4.11764413	8.16484486	33.15488352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49511	NTP Mix18 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.14303687	0.20448689	0.0507804	0.24820348	0.87110769	-0.1924187	0.50093857	0.39427267	0.41450777	0.89215288	0.05303914	-0.26353355	0.12734798	0.06564551	1.7648373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.09600614	0.02708729	0.12678153	0.5031675	1.07535659	-0.07696748	-0.11277425	-0.12450716	-0.11398964	0.5212149	0.77033567	1.38808822	3.25405353	3.50471936	27.37984909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49556	NTP Mix26 AR2 2-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.75260519	0.09510177	0.27400601	-0.42975622	0.17777532	0.08098892	0.23777643	-0.04150239	0.23128089	0.76252516	0.58967379	1.0758308	-0.2483987	0.48069983	0.19508341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49555	NTP Mix25 AR2 2-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.28801843	-0.26527805	-0.28363047	-0.14406256	0.3094984	0.13863312	-0.06151323	-0.08300477	-0.13471503	0.01039501	0.71491764	0.05490282	-0.1697973	-0.33916849	0.48926444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49510	NTP Mix17 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.50362733	1.27924341	2.91893653	-0.11319201	0.1280683	-0.55294828	-0.20504408	-0.18676074	-0.07408293	-0.68664527	-0.56701278	0.04993373	-0.02589195	-0.73912074	-3.56409025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	434-07-1	Oxymetholone	2	1.1	9.89e-10	2.21e-9	4.94e-9	1.11e-8	2.47e-8	5.53e-8	1.24e-7	2.76e-7	6.18e-7	1.38e-6	3.0899999999e-6	6.91e-6	1.5399999999e-5	3.45e-5	7.7199999999e-5	-1.38717048	-2.14772733	-0.38244554	0.95097746	0.77352404	3.05876386	7.56490499	15.40265569	36.13742524	73.80007452	99.96898464	116.20569309	110.53091791	94.08682617	115.50875997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49559	NTP Mix28 AR2 3-EQP	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.21933513	-1.70535756	-0.05170274	0.49484107	0.82157171	0.98771722	0.020635	1.32754305	1.02299611	0.79391299	10.9924667	-0.60360931	-0.32156656	-1.36634258	-1.63201475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49547	NTP Mix92 ER AR1 18-EQP	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.1533884	-0.27330411	-0.64375824	-0.37475209	-0.72696848	-0.17321538	-0.26091443	-0.19038293	-0.36641971	-0.85585773	-0.41546965	-1.36037243	-0.37315991	0.5260645	22.08792424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49500	NTP Mix7 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.74132313	1.7049144	-0.29952028	0.19470536	-0.21566799	0.82377613	0.3571482	0.09491766	-0.07336474	-1.59369917	1.84848142	6.84378777	2.72064766	1.79264031	1.36435439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49496	NTP Mix3 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.8510156	0.5511127	-1.24128002	0.98663489	-0.59496055	0.06258132	-0.43831114	0.06134147	-1.15647405	-0.68272906	-5.79074514	0.02445202	0.10645848	0.02390629	5.67550294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.27241209	0.63215649	-0.02061997	-0.22039917	0.01196172	-0.14331781	0.70367396	0.42695083	-0.07259528	1.21749498	1.91545397	-1.21952446	-1.07927981	-0.07171886	-0.15153281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	143-50-0	Kepone	1	1.2	9.6699999999e-10	2.16e-9	4.84e-9	1.08e-8	2.4199999999e-8	5.41e-8	1.2099999999e-7	2.7e-7	6.0499999999e-7	1.35e-6	3.02e-6	6.76e-6	1.51e-5	3.3799999999e-5	7.56e-5	-0.11520737	1.01674947	-0.12155592	0.53055096	0.77757246	-0.51068411	-0.00377899	-0.0103756	0.33598012	1.0016809	6.03557081	19.58196126	31.82601305	30.89054299	18.18703906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	434-07-1	Oxymetholone	1	1.1	9.89e-10	2.21e-9	4.94e-9	1.11e-8	2.47e-8	5.53e-8	1.24e-7	2.76e-7	6.18e-7	1.38e-6	3.0899999999e-6	6.91e-6	1.5399999999e-5	3.45e-5	7.7199999999e-5	-0.6268114	-0.10807624	-0.01676004	0.70804744	0.59608761	1.27744286	1.4322320100000001	7.87557961	26.74624162	61.71624151	94.87304749	110.41664035	115.66055611	94.52455479	105.05130871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49503	NTP Mix10 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.17835104	-0.27968912	-0.27226093	-0.29515253	-0.60403605	-0.94914625	-0.93055776	-0.76563254	-0.855706	-1.35349734	-0.75894263	-0.76478988	4.07006328	0.30564689	0.54638154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	NOCAS_49524	NTP Mix104 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.1097561	-0.08209218	-0.10784039	-0.0238015	-0.05886055	-0.15313936	-0.46792267	0.23336702	-0.07379166	0.21225585	-0.61168435	0.13203697	1.94458485	0.13808382	4.0951454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49537	NTP Mix82 ER AR1 18-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.02945655	0.01172745	1.18983256	0.4101838	-0.15734461	2.0120385	1.33566358	1.42554755	1.46922186	1.61215255	4.65136338	6.94185836	16.20973925	18.7214168	50.64936814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.1097561	-0.48606388	0.97048112	0.40298488	0.53889825	0.7311294	1.37390078	0.86872418	0.953749	0.63803301	3.06215408	4.71787662	9.48883052	15.63440596	40.14399948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	2	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.11770944	-0.5549287	0.61358206	0.49602683	0.07278462	1.04304466	0.87288197	1.12204467	-0.66588302	0.28375234	-0.08354452	2.30780462	-0.15816528	0.90323015	11.24292818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49520	NTP Mix100 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.26829268	-1.24833489	-0.98676083	1.71909031	0.0254972	-0.26799387	-0.06156877	0.2862833	-0.52230006	-0.15637766	-0.16701271	0.13867901	-0.75453906	-0.00541244	-0.29712708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
